neck_angle,shoulder_tilt,spine_lean_angle,forward_head_offset,shoulder_hip_alignment,ear_shoulder_dist,shoulder_symmetry,lateral_lean,label_raw,label,subject
163.8401,7.412,176.2496,1.499,163.8401,0.0698,0.9091,3.0565,TUP,Good Posture,3
164.939,7.4634,176.3131,1.3774,164.939,0.0698,0.9077,3.0105,TUP,Good Posture,3
165.9034,7.4391,176.315,1.2629,165.9034,0.0699,0.9076,3.008,TUP,Good Posture,3
167.348,7.4798,176.2553,1.0921,167.348,0.0705,0.9066,3.0596,TUP,Good Posture,3
167.7197,7.4701,176.2388,1.0374,167.7197,0.07,0.9062,3.0704,TUP,Good Posture,3
167.8674,7.476,176.2275,1.0204,167.8674,0.0702,0.9058,3.0795,TUP,Good Posture,3
168.1587,7.4748,176.2134,0.9957,168.1587,0.0711,0.905,3.0747,TUP,Good Posture,3
168.4852,7.4314,176.2046,0.9601,168.4852,0.0715,0.9057,3.0803,TUP,Good Posture,3
169.0769,7.3013,176.28,0.909,169.0769,0.0725,0.9073,3.0151,TUP,Good Posture,3
168.6566,7.3013,176.3294,0.9804,168.6566,0.0734,0.9068,2.9752,TUP,Good Posture,3
169.0343,7.341,176.3551,1.0279,169.0343,0.0807,0.9059,2.9613,TUP,Good Posture,3
170.8602,7.5986,176.283,0.7725,170.8602,0.0817,0.9015,3.036,TUP,Good Posture,3
170.8218,7.6367,176.3018,0.792,170.8218,0.0829,0.9007,3.0234,TUP,Good Posture,3
171.7701,7.5652,176.4486,0.6815,171.7701,0.0836,0.9012,2.9147,TUP,Good Posture,3
167.6137,7.4427,176.4809,1.245,167.6137,0.0808,0.9033,2.8892,TUP,Good Posture,3
167.1991,7.4301,176.4595,1.2917,167.1991,0.0803,0.9039,2.9097,TUP,Good Posture,3
171.1636,7.3692,176.703,1.0175,171.1636,0.1054,0.903,2.6925,TUP,Good Posture,3
170.6357,7.3749,176.6531,1.047,170.6357,0.0999,0.903,2.7346,TUP,Good Posture,3
171.6276,7.4177,176.6236,0.8224,171.6276,0.0944,0.9022,2.7581,TUP,Good Posture,3
174.7111,7.926,176.6332,0.315,174.7111,0.0939,0.8931,2.77,TUP,Good Posture,3
174.5487,7.8616,176.6254,0.3317,174.5487,0.0915,0.8939,2.7779,TUP,Good Posture,3
161.7339,7.3351,176.727,2.3086,161.7339,0.0892,0.9034,2.7012,TUP,Good Posture,3
156.0098,7.0713,176.7181,3.1238,156.0098,0.0883,0.9084,2.7072,TUP,Good Posture,3
155.0626,6.8348,176.7419,3.2364,155.0626,0.0876,0.9129,2.6943,TUP,Good Posture,3
154.2288,6.7581,176.7403,3.3091,154.2288,0.0864,0.9144,2.6976,TUP,Good Posture,3
153.8798,6.7321,176.7016,3.2175,153.8798,0.083,0.915,2.7266,TUP,Good Posture,3
153.2156,6.6319,176.5324,3.265,153.2156,0.0825,0.9173,2.8664,TUP,Good Posture,3
153.6504,6.2888,176.5211,3.1957,153.6504,0.0822,0.9237,2.865,TUP,Good Posture,3
173.772,4.6188,177.2909,0.4664,173.772,0.076,0.9347,1.9607,TUP,Good Posture,3
173.5891,5.5546,177.3182,0.5271,173.5891,0.081,0.918,2.0045,TUP,Good Posture,3
173.738,5.4971,177.3102,0.5066,173.738,0.0813,0.9193,2.0084,TUP,Good Posture,3
173.9675,5.4617,177.3677,0.4778,173.9675,0.0806,0.9197,1.9635,TUP,Good Posture,3
174.1231,5.3041,177.4495,0.4733,174.1231,0.0816,0.9229,1.9053,TUP,Good Posture,3
174.0341,5.1786,177.4561,0.4859,174.0341,0.0814,0.9249,1.8952,TUP,Good Posture,3
174.7804,5.1635,177.5951,0.3949,174.7804,0.0804,0.9244,1.7906,TUP,Good Posture,3
171.9073,4.9487,177.6571,0.7643,171.9073,0.0763,0.9288,1.7396,TUP,Good Posture,3
170.71,4.8882,177.6878,0.9222,170.71,0.0759,0.9299,1.715,TUP,Good Posture,3
170.4375,4.8808,177.6722,0.9862,170.4375,0.0783,0.9298,1.717,TUP,Good Posture,3
170.9715,4.8189,177.6893,0.9685,170.9715,0.0828,0.931,1.7064,TUP,Good Posture,3
175.1135,4.9462,177.7016,0.3841,175.1135,0.0851,0.9277,1.7011,TUP,Good Posture,3
175.5541,5.0097,177.7126,0.3235,175.5541,0.0859,0.9264,1.6939,TUP,Good Posture,3
176.7025,5.1247,177.7192,0.1537,176.7025,0.0866,0.9235,1.6864,TUP,Good Posture,3
176.6046,5.1969,177.6394,0.1566,176.6046,0.0867,0.9224,1.7438,TUP,Good Posture,3
177.2251,5.2826,177.531,0.0462,177.2251,0.0865,0.9212,1.8249,TUP,Good Posture,3
177.4843,5.2994,177.5254,0.0062,177.4843,0.0865,0.921,1.8291,TUP,Good Posture,3
177.4264,5.3491,177.5217,0.0144,177.4264,0.0863,0.92,1.8333,TUP,Good Posture,3
177.5124,5.4965,177.502,-0.0016,177.5124,0.0854,0.9167,1.8391,TUP,Good Posture,3
176.7539,5.4956,177.6303,0.1282,176.7539,0.0838,0.9162,1.7449,TUP,Good Posture,3
177.5249,5.484,177.6234,0.0143,177.5249,0.0834,0.916,1.7506,TUP,Good Posture,3
173.9162,5.3395,177.6318,0.5006,173.9162,0.0773,0.9189,1.7414,TUP,Good Posture,3
169.2322,4.8796,177.6908,1.1016,169.2322,0.0749,0.9284,1.6889,TUP,Good Posture,3
167.5823,4.7036,177.6424,1.296,167.5823,0.0742,0.9328,1.7238,TUP,Good Posture,3
169.0164,4.75,177.6651,1.1287,169.0164,0.0751,0.9314,1.7093,TUP,Good Posture,3
170.8843,4.8485,177.6474,0.9225,170.8843,0.0783,0.9295,1.7261,TUP,Good Posture,3
171.4606,4.8306,177.6992,0.8514,171.4606,0.0783,0.9294,1.6848,TUP,Good Posture,3
173.2065,5.0191,177.6506,0.6058,173.2065,0.0782,0.9256,1.7232,TUP,Good Posture,3
174.1097,5.0702,177.6501,0.4964,174.1097,0.0804,0.9245,1.7247,TUP,Good Posture,3
174.5095,5.1347,177.6841,0.4424,174.5095,0.0799,0.9231,1.703,TUP,Good Posture,3
179.9009,7.0031,178.5319,-0.2698,179.9009,0.0987,0.8332,1.0641,TUP,Good Posture,3
179.8961,6.2412,177.5774,-0.337,179.8961,0.0833,0.8573,1.8542,TUP,Good Posture,3
171.1097,5.4678,177.4638,0.8624,171.1097,0.0779,0.8723,1.9541,TUP,Good Posture,3
169.3135,5.1695,177.4604,1.1275,169.3135,0.0796,0.8783,1.9584,TUP,Good Posture,3
170.9716,5.7708,177.9782,0.9662,170.9716,0.0792,0.8628,1.529,TUP,Good Posture,3
173.1433,5.6804,178.8587,0.7985,173.1433,0.0802,0.8606,0.8623,TUP,Good Posture,3
162.343,5.0053,179.1106,2.1389,162.343,0.0741,0.8717,0.6685,TUP,Good Posture,3
159.0402,4.5965,179.068,2.601,159.0402,0.0759,0.8796,0.7012,TUP,Good Posture,3
157.9757,4.5518,179.54,2.9188,157.9757,0.0794,0.8777,0.3429,TUP,Good Posture,3
160.5436,4.4294,179.5092,2.6936,160.5436,0.0829,0.8801,0.3652,TUP,Good Posture,3
171.1691,4.6933,179.1947,1.2109,171.1691,0.0867,0.8761,0.6011,TUP,Good Posture,3
179.3884,5.0344,179.1145,-0.2321,179.3884,0.0888,0.8694,0.6622,TUP,Good Posture,3
165.1094,4.622,179.0583,2.0898,165.1094,0.0867,0.8784,0.7043,TUP,Good Posture,3
158.3664,4.4018,179.1708,3.0778,158.3664,0.0867,0.8824,0.6189,TUP,Good Posture,3
163.8513,4.6414,179.1342,2.3734,163.8513,0.09,0.8775,0.6459,TUP,Good Posture,3
167.4596,5.0092,179.1783,1.7282,167.4596,0.0851,0.8694,0.6104,TUP,Good Posture,3
167.058,5.0422,179.1617,1.7738,167.058,0.0846,0.8683,0.62,TUP,Good Posture,3
171.1488,5.2171,179.1613,1.1358,171.1488,0.0815,0.8647,0.6193,TUP,Good Posture,3
172.5712,5.3552,179.1713,0.9165,172.5712,0.0797,0.8618,0.6111,TUP,Good Posture,3
174.6772,5.683,179.005,0.6658,174.6772,0.0882,0.8567,0.7369,TUP,Good Posture,3
176.131,5.7639,179.0319,0.4421,176.131,0.0874,0.8551,0.7178,TUP,Good Posture,3
176.6367,4.973,179.3576,0.3131,176.6367,0.066,0.8781,0.4598,TUP,Good Posture,3
177.1844,5.1349,179.0769,0.2169,177.1844,0.0657,0.8752,0.6561,TUP,Good Posture,3
176.8136,5.4043,178.75,0.2223,176.8136,0.0658,0.8705,0.88,TUP,Good Posture,3
176.6455,5.3914,178.4484,0.2057,176.6455,0.0654,0.8719,1.0877,TUP,Good Posture,3
175.8617,5.4175,178.2249,0.2645,175.8617,0.0642,0.8728,1.2416,TUP,Good Posture,3
175.375,5.4861,178.1592,0.3151,175.375,0.0649,0.872,1.2859,TUP,Good Posture,3
175.2341,5.5037,178.1603,0.337,175.2341,0.066,0.8717,1.2849,TUP,Good Posture,3
175.6089,5.4541,178.0149,0.2772,175.6089,0.066,0.8733,1.3833,TUP,Good Posture,3
175.3871,5.5063,177.989,0.3036,175.3871,0.0669,0.8728,1.4025,TUP,Good Posture,3
175.2154,5.4371,177.9506,0.3159,175.2154,0.0662,0.8745,1.4284,TUP,Good Posture,3
174.6523,5.4337,178.0112,0.3916,174.6523,0.0668,0.8742,1.3862,TUP,Good Posture,3
174.6154,5.4806,177.9957,0.3957,174.6154,0.0671,0.8736,1.3961,TUP,Good Posture,3
170.0948,4.8877,178.2842,0.9312,170.0948,0.0654,0.8853,1.2047,TUP,Good Posture,3
172.1408,4.5699,178.5752,0.7346,172.1408,0.0655,0.8797,1.0038,TUP,Good Posture,3
175.1276,4.246,179.3435,0.4724,175.1276,0.0643,0.8776,0.4649,TUP,Good Posture,3
177.6526,4.558,178.7545,0.1295,177.6526,0.0673,0.8779,0.8845,TUP,Good Posture,3
172.418,4.566,178.2504,0.6828,172.418,0.0672,0.8823,1.2426,TUP,Good Posture,3
163.274,4.2644,178.2711,1.7331,163.274,0.067,0.8889,1.2197,TUP,Good Posture,3
161.8782,4.1266,178.2245,1.8921,161.8782,0.0672,0.8924,1.2437,TUP,Good Posture,3
160.7805,4.1512,178.1614,1.992,160.7805,0.0667,0.8935,1.286,TUP,Good Posture,3
160.5332,4.1122,178.1837,2.0393,160.5332,0.0673,0.895,1.2705,TUP,Good Posture,3
153.4822,3.8942,178.1853,2.9854,153.4822,0.0714,0.8997,1.2664,TUP,Good Posture,3
151.3792,3.8512,178.1932,3.3472,151.3792,0.0742,0.9012,1.2617,TUP,Good Posture,3
151.5274,3.7704,178.1944,3.4377,151.5274,0.0766,0.9033,1.2644,TUP,Good Posture,3
150.414,3.636,178.2267,3.5605,150.414,0.0763,0.906,1.2403,TUP,Good Posture,3
150.2838,3.6411,178.2354,3.5769,150.2838,0.0763,0.9061,1.2342,TUP,Good Posture,3
150.1303,3.4717,178.2487,3.5604,150.1303,0.0755,0.9098,1.2277,TUP,Good Posture,3
149.7216,3.4806,178.1397,3.5921,149.7216,0.0755,0.9107,1.3042,TUP,Good Posture,3
149.6173,3.5142,178.1578,3.6168,149.6173,0.0757,0.9105,1.2911,TUP,Good Posture,3
149.6577,3.4797,178.216,3.6136,149.6577,0.0756,0.911,1.2496,TUP,Good Posture,3
178.1392,5.3303,176.8079,-0.1686,178.1392,0.0726,0.931,2.456,TUP,Good Posture,3
175.993,4.6134,176.6281,0.0751,175.993,0.0678,0.9455,2.5897,TUP,Good Posture,3
168.4173,4.57,176.4256,0.9195,168.4173,0.066,0.9473,2.7455,TUP,Good Posture,3
161.7682,4.4974,175.8197,1.4937,161.7682,0.0615,0.9519,3.2183,TUP,Good Posture,3
157.5722,4.3613,175.5129,1.8381,157.5722,0.0597,0.9575,3.4718,TUP,Good Posture,3
156.8736,4.5014,175.4225,1.8968,156.8736,0.0596,0.9554,3.5456,TUP,Good Posture,3
158.1955,4.7909,175.3151,1.9725,158.1955,0.067,0.9502,3.652,TUP,Good Posture,3
159.6734,4.645,175.4936,1.935,159.6734,0.071,0.9523,3.5314,TUP,Good Posture,3
166.6589,5.0362,175.334,1.0973,166.6589,0.0727,0.9446,3.6523,TUP,Good Posture,3
166.0939,5.1158,175.3413,1.2199,166.0939,0.0759,0.9426,3.6405,TUP,Good Posture,3
160.3304,4.9521,175.4168,2.0565,160.3304,0.079,0.9458,3.5897,TUP,Good Posture,3
158.9724,4.8097,175.5558,2.2613,158.9724,0.0792,0.9481,3.4741,TUP,Good Posture,3
157.7892,5.1577,175.5199,2.5601,157.7892,0.0841,0.9475,3.4672,TUP,Good Posture,3
160.8183,5.2596,174.7669,2.3581,160.8183,0.0978,0.9489,3.9492,TUP,Good Posture,3
167.0949,5.8688,174.8029,1.1744,167.0949,0.0876,0.9361,3.9538,TUP,Good Posture,3
170.3658,6.2228,174.9547,0.6696,170.3658,0.0837,0.9276,3.8574,TUP,Good Posture,3
173.3022,6.6249,175.0065,0.2421,173.3022,0.0814,0.9189,3.8424,TUP,Good Posture,3
174.1116,6.6641,174.9906,0.1217,174.1116,0.0793,0.9182,3.8588,TUP,Good Posture,3
174.7387,6.5552,175.0587,0.0433,174.7387,0.0775,0.9195,3.8187,TUP,Good Posture,3
169.9392,6.1292,175.4297,0.6577,169.9392,0.0687,0.9267,3.5474,TUP,Good Posture,3
160.8627,5.4263,175.5088,1.5652,160.8627,0.0619,0.9404,3.4786,TUP,Good Posture,3
154.508,5.1233,175.5321,2.2864,154.508,0.0637,0.9468,3.4548,TUP,Good Posture,3
154.5333,5.1223,175.5765,2.3747,154.5333,0.0661,0.9469,3.4202,TUP,Good Posture,3
160.6623,5.4122,175.4601,1.7971,160.6623,0.0704,0.9413,3.5088,TUP,Good Posture,3
162.2627,5.5614,175.5858,1.6451,162.2627,0.0714,0.9375,3.4082,TUP,Good Posture,3
165.6919,5.7412,175.4575,1.2401,165.6919,0.0731,0.9344,3.5126,TUP,Good Posture,3
168.7115,5.9371,176.1429,0.9468,168.7115,0.0732,0.9274,2.9778,TUP,Good Posture,3
171.8781,5.9099,176.0878,0.5392,171.8781,0.0734,0.9279,3.0155,TUP,Good Posture,3
172.0481,5.9108,176.1139,0.5221,172.0481,0.0736,0.9276,2.9954,TUP,Good Posture,3
172.2332,5.9409,176.1025,0.5006,172.2332,0.0742,0.9269,3.0039,TUP,Good Posture,3
146.8238,3.8652,175.5671,3.3121,146.8238,0.0689,0.996,3.2891,TUP,Good Posture,3
147.888,4.0398,175.472,3.2475,147.888,0.0701,0.9932,3.3494,TUP,Good Posture,3
148.5275,4.1162,175.4578,3.2563,148.5275,0.0719,0.9916,3.344,TUP,Good Posture,3
149.2124,3.9705,175.5602,3.2913,149.2124,0.0742,0.9944,3.2447,TUP,Good Posture,3
151.1743,4.2009,175.8002,3.2064,151.1743,0.0769,0.9876,3.0535,TUP,Good Posture,3
149.8108,4.3116,176.044,3.725,149.8108,0.0843,0.9826,2.837,TUP,Good Posture,3
150.6674,4.3503,176.0746,3.7296,150.6674,0.0869,0.9809,2.7945,TUP,Good Posture,3
151.2621,4.3392,176.0,3.7264,151.2621,0.089,0.9812,2.8501,TUP,Good Posture,3
157.6292,4.519,176.9986,2.9257,157.6292,0.0882,0.9711,2.1536,TUP,Good Posture,3
176.0638,5.3311,176.8974,0.1298,176.0638,0.0892,0.9513,2.2445,TUP,Good Posture,3
178.5785,5.8439,176.8787,-0.2683,178.5785,0.0905,0.9401,2.2601,TUP,Good Posture,3
179.2706,6.3837,176.8396,-0.37,179.2706,0.0872,0.9281,2.2762,TUP,Good Posture,3
178.5591,6.6713,176.8326,-0.2595,178.5591,0.0861,0.9218,2.2794,TUP,Good Posture,3
178.778,6.7149,176.7337,-0.2965,178.778,0.0831,0.9213,2.3543,TUP,Good Posture,3
179.2079,6.7331,176.665,-0.3528,179.2079,0.0795,0.921,2.4028,TUP,Good Posture,3
178.6662,6.7864,176.5133,-0.2964,178.6662,0.0789,0.9208,2.5102,TUP,Good Posture,3
178.9324,6.921,176.5003,-0.33,178.9324,0.0778,0.9185,2.5249,TUP,Good Posture,3
178.9911,6.9032,176.4607,-0.3402,178.9911,0.0771,0.9192,2.5538,TUP,Good Posture,3
178.5703,6.9062,176.3835,-0.2938,178.5703,0.077,0.9197,2.6096,TUP,Good Posture,3
178.1699,6.9068,176.3444,-0.2409,178.1699,0.0756,0.92,2.6364,TUP,Good Posture,3
178.1426,6.9168,176.3405,-0.2374,178.1426,0.0755,0.9199,2.64,TUP,Good Posture,3
177.7241,6.9094,176.2523,-0.1948,177.7241,0.0758,0.9205,2.7038,TUP,Good Posture,3
177.6489,6.7891,176.2499,-0.1849,177.6489,0.0757,0.923,2.7019,TUP,Good Posture,3
177.4425,6.7791,176.1902,-0.1675,177.4425,0.0766,0.9235,2.7399,TUP,Good Posture,3
177.3058,6.7714,176.1932,-0.1535,177.3058,0.079,0.9232,2.7346,TUP,Good Posture,3
158.9355,5.8932,176.1618,2.644,158.9355,0.0893,0.9424,2.7394,TUP,Good Posture,3
155.8306,5.5075,176.131,3.1176,155.8306,0.0899,0.9512,2.7576,TUP,Good Posture,3
153.7687,5.2784,176.1537,3.4754,153.7687,0.0913,0.9561,2.7402,TUP,Good Posture,3
151.8046,4.9556,176.0088,3.8207,151.8046,0.0932,0.9647,2.8532,TUP,Good Posture,3
150.1375,4.4294,176.0235,4.1827,150.1375,0.0958,0.9776,2.8617,TUP,Good Posture,3
168.6449,5.9239,179.9878,1.969,168.6449,0.0999,0.8276,0.0073,TLB,Backward Lean,4
168.3605,5.8648,179.9675,1.9935,168.3605,0.0991,0.8286,0.0235,TLB,Backward Lean,4
168.2791,5.762,179.9843,1.9955,168.2791,0.0981,0.8301,0.0103,TLB,Backward Lean,4
167.7712,5.5599,179.5708,1.9379,167.7712,0.0948,0.8373,0.3195,TLB,Backward Lean,4
168.0986,5.85,179.6623,1.8479,168.0986,0.0922,0.8318,0.2521,TLB,Backward Lean,4
167.968,5.8413,179.6971,1.8744,167.968,0.0922,0.8318,0.226,TLB,Backward Lean,4
168.1129,5.826,179.9541,1.8777,168.1129,0.0908,0.8303,0.0338,TLB,Backward Lean,4
164.5725,3.4255,179.5179,2.3965,164.5725,0.0929,0.8747,0.3473,TLB,Backward Lean,4
164.6801,3.9189,179.6272,2.4163,164.6801,0.0937,0.8652,0.2682,TLB,Backward Lean,4
170.4435,6.6959,175.9359,0.7713,170.4435,0.0806,0.8432,2.9549,TLB,Backward Lean,4
151.6776,5.2247,176.2391,3.2993,151.6776,0.0794,0.8672,2.6851,TLB,Backward Lean,4
145.4547,4.6729,177.0205,3.9441,145.4547,0.0753,0.8709,2.12,TLB,Backward Lean,4
157.1478,4.9837,177.0017,2.4606,157.1478,0.0725,0.8648,2.1398,TLB,Backward Lean,4
162.556,6.4579,176.1011,1.6025,162.556,0.0684,0.8554,2.8952,TLB,Backward Lean,4
159.6153,6.6407,176.5105,1.9115,159.6153,0.0658,0.8513,2.6141,TLB,Backward Lean,4
159.3739,6.8425,176.2269,2.0264,159.3739,0.0699,0.848,2.7933,TLB,Backward Lean,4
177.294,5.2709,177.7615,0.0765,177.294,0.0937,0.9642,1.5755,TLB,Backward Lean,4
176.3706,5.1924,177.2264,0.139,176.3706,0.0931,0.9653,1.953,TLB,Backward Lean,4
174.4487,5.3105,176.4865,0.3321,174.4487,0.0934,0.9651,2.4714,TLB,Backward Lean,4
167.0297,7.6312,174.2835,1.1019,167.0297,0.0873,0.9287,4.1669,TLB,Backward Lean,4
165.8584,8.1368,173.951,1.1867,165.8584,0.0843,0.9251,4.4303,TLB,Backward Lean,4
166.2435,8.3026,173.8147,1.0867,166.2435,0.0825,0.9256,4.5087,TLB,Backward Lean,4
167.5249,8.4097,173.2704,0.819,167.5249,0.0818,0.9275,4.9206,TLB,Backward Lean,4
156.432,7.2507,174.7769,2.2837,156.432,0.0726,0.9489,3.8356,TLB,Backward Lean,4
160.5913,7.3772,174.6951,1.796,160.5913,0.0737,0.9455,3.8907,TLB,Backward Lean,4
161.996,7.1663,174.8544,1.6644,161.996,0.0748,0.9483,3.7526,TLB,Backward Lean,4
163.4727,7.5215,174.7338,1.4804,163.4727,0.0758,0.9419,3.8249,TLB,Backward Lean,4
165.4174,7.9064,174.3965,1.1752,165.4174,0.0753,0.9348,4.027,TLB,Backward Lean,4
166.1074,8.0649,174.4631,1.1067,166.1074,0.0762,0.9311,3.9834,TLB,Backward Lean,4
167.6347,8.0581,174.4175,0.9085,167.6347,0.0769,0.9306,4.0178,TLB,Backward Lean,4
163.8909,7.6462,174.7289,1.4651,163.8909,0.0779,0.9392,3.821,TLB,Backward Lean,4
164.6038,7.4962,174.8121,1.4044,164.6038,0.0792,0.9418,3.7665,TLB,Backward Lean,4
164.436,7.4376,174.4824,1.3846,164.436,0.0794,0.9439,4.0073,TLB,Backward Lean,4
174.522,8.5365,173.7351,-0.1097,174.522,0.0799,0.9227,4.6109,TLB,Backward Lean,4
177.4955,9.2988,173.25,-1.4354,177.4955,0.0893,0.9046,4.8333,TLB,Backward Lean,4
173.7498,9.7119,172.8305,-2.1008,173.7498,0.0905,0.8956,5.12,TLB,Backward Lean,4
177.6858,10.5988,172.6249,-1.491,177.6858,0.0886,0.8774,5.2225,TLB,Backward Lean,4
179.0012,11.5207,172.5371,-1.2679,179.0012,0.0862,0.8616,5.2445,TLB,Backward Lean,4
176.7443,11.4834,171.513,-0.7914,176.7443,0.0868,0.8678,5.9798,TLB,Backward Lean,4
178.8242,11.7219,170.9531,-1.218,178.8242,0.0889,0.8662,6.3586,TLB,Backward Lean,4
177.9082,11.7588,170.8748,-1.0846,177.9082,0.0886,0.8701,6.4194,TLB,Backward Lean,4
174.1887,12.0869,170.6399,-0.56,174.1887,0.0905,0.869,6.6325,TLB,Backward Lean,4
169.7144,12.002,170.8397,0.1763,169.7144,0.0898,0.8715,6.4689,TLB,Backward Lean,4
168.6855,11.7986,170.798,0.3282,168.6855,0.089,0.8777,6.4675,TLB,Backward Lean,4
167.2975,11.7559,170.7457,0.5215,167.2975,0.0867,0.8806,6.5045,TLB,Backward Lean,4
166.2699,11.8199,170.5835,0.6438,166.2699,0.0856,0.8826,6.6279,TLB,Backward Lean,4
167.2279,11.8048,170.6613,0.4786,167.2279,0.0799,0.8829,6.5731,TLB,Backward Lean,4
162.1834,5.4311,175.8838,1.1985,162.1834,0.0506,0.8748,2.1356,TLF,Forward Lean,4
163.0745,5.4279,175.9122,1.1658,163.0745,0.0525,0.8742,2.127,TLF,Forward Lean,4
167.3408,3.4657,176.5633,0.935,167.3408,0.0583,0.9193,1.7325,TLF,Forward Lean,4
165.9331,3.7454,176.6788,1.0615,165.9331,0.0569,0.9106,1.6795,TLF,Forward Lean,4
165.7498,4.0328,176.6474,1.0561,165.7498,0.0559,0.9029,1.7043,TLF,Forward Lean,4
149.8223,5.0878,177.5369,3.0981,149.8223,0.0666,0.8687,1.2739,TLF,Forward Lean,4
149.8339,5.5836,177.5199,3.1406,149.8339,0.0676,0.857,1.2901,TLF,Forward Lean,4
150.3669,6.0649,177.4211,3.0321,150.3669,0.0667,0.8459,1.3451,TLF,Forward Lean,4
156.2273,5.512,177.3384,2.3007,156.2273,0.0639,0.8614,1.3975,TLF,Forward Lean,4
160.588,5.2365,177.143,1.7659,160.588,0.062,0.8696,1.4979,TLF,Forward Lean,4
162.3113,5.0899,177.0792,1.5404,162.3113,0.0604,0.874,1.5324,TLF,Forward Lean,4
163.5854,4.885,176.412,1.2791,163.5854,0.0576,0.8836,1.8741,TLF,Forward Lean,4
164.9408,4.8179,176.8255,1.1757,164.9408,0.0571,0.8828,1.6614,TLF,Forward Lean,4
166.3842,4.7589,176.6228,1.0003,166.3842,0.0563,0.8859,1.7695,TLF,Forward Lean,4
166.1139,4.7442,176.5695,1.0046,166.1139,0.0554,0.8865,1.7967,TLF,Forward Lean,4
165.9805,4.7398,176.5711,1.0012,165.9805,0.0545,0.8866,1.796,TLF,Forward Lean,4
139.1467,5.1016,176.3099,1.0286,139.1467,0.017,0.8771,1.8852,TLF,Forward Lean,4
128.382,4.2379,173.4034,-1.1143,128.382,0.0131,0.9165,3.333,TLF,Forward Lean,4
17.9131,3.9645,173.5545,-0.7386,17.9131,0.0371,0.9221,3.2343,TLF,Forward Lean,4
3.4115,4.3429,174.46,0.2309,3.4115,0.0622,0.9053,2.7125,TLF,Forward Lean,4
18.8659,3.1813,173.5276,-1.0876,18.8659,0.0507,0.9503,3.0919,TLF,Forward Lean,4
18.1577,4.9619,172.8389,-0.7131,18.1577,0.0374,0.9011,3.2947,TLF,Forward Lean,4
17.6318,4.8586,172.9593,-0.4838,17.6318,0.0263,0.905,3.269,TLF,Forward Lean,4
2.5401,5.3468,172.9792,0.2553,2.5401,0.0154,0.8887,3.1923,TLF,Forward Lean,4
54.5274,5.4957,172.8759,0.9796,54.5274,0.0111,0.8812,3.0911,TLF,Forward Lean,4
66.8205,5.6226,172.8654,1.0527,66.8205,0.011,0.8769,3.0563,TLF,Forward Lean,4
66.6637,5.4854,173.2408,1.1767,66.6637,0.0123,0.8808,2.9289,TLF,Forward Lean,4
172.7495,2.8936,174.521,-0.9263,172.7495,0.042,0.9233,2.6243,TLF,Forward Lean,4
175.8768,2.8467,174.6661,-0.6822,175.8768,0.0415,0.9249,2.551,TLF,Forward Lean,4
174.3818,2.6312,173.4554,-0.8599,174.3818,0.0408,0.9384,3.1197,TLF,Forward Lean,4
178.4091,2.5641,172.8758,-0.3726,178.4091,0.0386,0.9433,3.4025,TLF,Forward Lean,4
169.2217,3.1355,175.5742,0.4236,169.2217,0.0383,0.908,2.0865,TLF,Forward Lean,4
164.6378,3.7024,175.8675,0.7059,164.6378,0.0362,0.8916,1.9371,TLF,Forward Lean,4
164.2167,3.8287,175.8694,0.7313,164.2167,0.0362,0.8892,1.9322,TLF,Forward Lean,4
165.0941,3.8329,175.9166,0.6781,165.0941,0.0361,0.8897,1.9098,TLF,Forward Lean,4
166.3455,3.8171,176.0349,0.6035,166.3455,0.0359,0.8897,1.8536,TLF,Forward Lean,4
167.3463,3.8071,176.0674,0.5353,167.3463,0.0353,0.8899,1.8356,TLF,Forward Lean,4
167.984,3.8485,176.069,0.4983,167.984,0.0354,0.8888,1.8342,TLF,Forward Lean,4
167.2072,3.9508,176.0636,0.5306,167.2072,0.0345,0.8861,1.8348,TLF,Forward Lean,4
168.1191,3.9086,175.866,0.4528,168.1191,0.0336,0.8888,1.9243,TLF,Forward Lean,4
168.5321,3.9546,175.7794,0.4115,168.5321,0.0326,0.889,1.9633,TLF,Forward Lean,4
169.1082,4.0981,175.8498,0.3832,169.1082,0.0326,0.8844,1.9246,TLF,Forward Lean,4
168.0899,4.2035,175.5243,0.4199,168.0899,0.0325,0.8853,2.0772,TLF,Forward Lean,4
167.0941,4.2427,175.5696,0.4793,167.0941,0.0325,0.8841,2.0552,TLF,Forward Lean,4
166.4694,4.3689,176.0142,0.5427,166.4694,0.0327,0.8779,1.8477,TLF,Forward Lean,4
166.7717,4.3616,176.0279,0.5241,166.7717,0.0326,0.878,1.8418,TLF,Forward Lean,4
166.0896,4.6267,176.0784,0.5452,166.0896,0.0314,0.8704,1.8321,TLF,Forward Lean,4
166.1757,4.7209,176.1081,0.5268,166.1757,0.0305,0.868,1.8253,TLF,Forward Lean,4
163.5459,4.6869,176.5815,0.664,163.5459,0.0294,0.8666,1.6017,TLF,Forward Lean,4
164.2511,4.5995,176.5058,0.5988,164.2511,0.0282,0.8711,1.6527,TLF,Forward Lean,4
164.7146,3.5489,174.7648,-1.0647,164.7146,0.0304,0.9121,2.5793,TLF,Forward Lean,4
166.8547,3.9051,173.1018,-0.857,166.8547,0.025,0.9106,3.468,TLF,Forward Lean,4
